mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
185449.875,3565627.75,190164288.0,0.09656425565481186,0.3060359060764313,18.89356231689453,1.0,15.0,19315044352.0
204435.796875,3801851.25,199525072.0,0.09393291920423508,0.32400715351104736,18.263450622558594,1.0,15.0,20105867264.0
222317.828125,4009410.5,207488976.0,0.09172741323709488,0.3414766490459442,17.70124053955078,1.0,15.0,20768712704.0
239116.09375,4191922.75,214286976.0,0.08986913412809372,0.35834863781929016,17.19756317138672,1.0,15.0,21327200256.0
254882.078125,4352736.5,220114880.0,0.0882941335439682,0.37459421157836914,16.744108200073242,1.0,15.0,21800550400.0
269682.8125,4494903.5,225138016.0,0.08695022761821747,0.3901965022087097,16.334026336669922,1.0,15.0,22204448768.0
283594.34375,4621216.0,229497232.0,0.08579432964324951,0.40512993931770325,15.96181869506836,1.0,15.0,22551844864.0
296686.84375,4733832.5,233299712.0,0.0847940668463707,0.41943562030792236,15.622310638427734,1.0,15.0,22852464640.0
309031.4375,4834730.0,236637712.0,0.08392224460840225,0.433127760887146,15.311442375183105,1.0,15.0,23114481664.0
320694.5,4925570.0,239586192.0,0.08315711468458176,0.44622913002967834,15.025729179382324,1.0,15.0,23344435200.0
331730.90625,5007599.5,242201520.0,0.08248239755630493,0.45879000425338745,14.762024879455566,1.0,15.0,23547213824.0
342195.5,5081999.5,244534032.0,0.08188383281230927,0.4708363115787506,14.517817497253418,1.0,15.0,23727106048.0
352133.03125,5149668.0,246622144.0,0.08135057240724564,0.48240819573402405,14.290867805480957,1.0,15.0,23887370240.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1757.4388427734375,48958.0859375,3012672.25,0.15956811606884003,0.07369117438793182,27.52429962158203,1.0,15.0,379798720.0
2221.013671875,80683.046875,5168703.5,0.15884634852409363,-0.1520567685365677,35.99378967285156,1.0,15.0,596719360.0
3075.546875,122212.265625,8493138.0,0.1576683521270752,-0.16044370830059052,39.403411865234375,1.0,15.0,950757760.0
4637.38671875,180573.421875,13316216.0,0.15584629774093628,-0.08038607239723206,38.60526657104492,1.0,15.0,1498361856.0
7387.6796875,266657.71875,20101880.0,0.1531844139099121,0.01749165542423725,35.761573791503906,1.0,15.0,2298361344.0
11970.3720703125,394810.5625,29414606.0,0.149512380361557,0.09617326408624649,32.64896011352539,1.0,15.0,3401951744.0
19115.814453125,579872.125,41757556.0,0.14474733173847198,0.14631199836730957,30.001323699951172,1.0,15.0,4834039808.0
29457.748046875,831354.0625,57275708.0,0.1389733850955963,0.17466261982917786,27.888559341430664,1.0,15.0,6569348608.0
43280.96484375,1147160.375,75480400.0,0.1324857771396637,0.19173993170261383,26.17160987854004,1.0,15.0,8519138816.0
60348.00390625,1511610.75,95252904.0,0.1257372349500656,0.2053186595439911,24.714874267578125,1.0,15.0,10547357696.0
79933.390625,1900227.75,115198960.0,0.11919667571783066,0.21922507882118225,23.439285278320312,1.0,15.0,12513067008.0
101066.5390625,2288143.0,134109352.0,0.11321311444044113,0.2346554845571518,22.30660629272461,1.0,15.0,14311372800.0
122812.5234375,2656427.5,151220608.0,0.10796485841274261,0.2516061067581177,21.296585083007812,1.0,15.0,15888691200.0
144424.109375,2994204.0,166228704.0,0.10348385572433472,0.2694864571094513,20.398664474487305,1.0,15.0,17235415040.0
165400.703125,3297229.75,179147744.0,0.09971489757299423,0.28776830434799194,19.601442337036133,1.0,15.0,18368145408.0
185452.265625,3565579.25,190160736.0,0.09656539559364319,0.3060586750507355,18.89304542541504,1.0,15.0,19314698240.0
204438.1875,3801886.25,199524720.0,0.09393316507339478,0.32399842143058777,18.263399124145508,1.0,15.0,20105787392.0
222320.28125,4009405.0,207487024.0,0.09172811359167099,0.34148141741752625,17.70100975036621,1.0,15.0,20768493568.0
239118.65625,4191897.75,214284208.0,0.08987008780241013,0.3583590090274811,17.197263717651367,1.0,15.0,21326909440.0
254884.28125,4352664.0,220110240.0,0.0882955864071846,0.3746167719364166,16.74366569519043,1.0,15.0,21800108032.0
269686.375,4494878.5,225134928.0,0.08695126324892044,0.3902083933353424,16.333702087402344,1.0,15.0,22204131328.0
283596.65625,4621131.0,229491984.0,0.08579594641923904,0.40515416860580444,15.961371421813965,1.0,15.0,22551351296.0
296691.0,4733800.5,233296160.0,0.0847952589392662,0.4194498360157013,15.621960639953613,1.0,15.0,22852104192.0
309038.0,4834765.5,236636304.0,0.08392287790775299,0.43312981724739075,15.311202049255371,1.0,15.0,23114289152.0
320702.25,4925634.0,239585680.0,0.0831575095653534,0.44622603058815,15.025538444519043,1.0,15.0,23344310272.0
331738.21875,5007653.5,242200656.0,0.08248288184404373,0.45878785848617554,14.761834144592285,1.0,15.0,23547060224.0
342203.9375,5082078.0,244533936.0,0.08188413083553314,0.4708300828933716,14.517660140991211,1.0,15.0,23727007744.0
352142.875,5149775.5,246622912.0,0.0813506618142128,0.48239752650260925,14.29074478149414,1.0,15.0,23887335424.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1757.4388427734375,48958.0859375,3012672.25,0.15956811606884003,0.07369117438793182,27.52429962158203,1.0,15.0,379798720.0
2221.18359375,80687.609375,5169002.0,0.15884624421596527,-0.15203602612018585,35.993064880371094,1.0,15.0,596749312.0
3075.925048828125,122222.90625,8493837.0,0.1576681137084961,-0.16041330993175507,39.40199661254883,1.0,15.0,950829312.0
4638.0166015625,180592.203125,13317427.0,0.15584588050842285,-0.08036788552999496,38.60403823852539,1.0,15.0,1498486528.0
7388.52880859375,266685.65625,20103674.0,0.15318380296230316,0.017486147582530975,35.7612190246582,1.0,15.0,2298543104.0
11971.49609375,394848.25,29417076.0,0.14951157569885254,0.09615953266620636,32.64904022216797,1.0,15.0,3402198528.0
19117.962890625,579927.125,41761048.0,0.14474618434906006,0.1463179737329483,30.000822067260742,1.0,15.0,4834390528.0
29459.6015625,831417.625,57279748.0,0.13897210359573364,0.17464196681976318,27.88896369934082,1.0,15.0,6569742848.0
43283.73828125,1147231.5,75484944.0,0.1324843466281891,0.19173923134803772,26.17157554626465,1.0,15.0,8519580160.0
60352.140625,1511687.375,95257544.0,0.125735804438591,0.20533375442028046,24.714452743530273,1.0,15.0,10547805184.0
79936.7890625,1900308.875,115203680.0,0.11919522285461426,0.21922193467617035,23.43931770324707,1.0,15.0,12513518592.0
101073.484375,2288199.5,134112440.0,0.11321218311786652,0.23469753563404083,22.305644989013672,1.0,15.0,14311666688.0
122815.1953125,2656538.0,151226032.0,0.10796323418617249,0.25157836079597473,21.297046661376953,1.0,15.0,15889193984.0
144424.984375,2994324.5,166235008.0,0.10348200798034668,0.2694467604160309,20.399410247802734,1.0,15.0,17235986432.0
165400.84375,3297329.5,179153552.0,0.09971317648887634,0.28773847222328186,19.6020565032959,1.0,15.0,18368673792.0
185451.03125,3565696.5,190167632.0,0.09656336158514023,0.30601945519447327,18.893831253051758,1.0,15.0,19315324928.0
204436.609375,3801910.75,199528176.0,0.09393209964036942,0.32399359345436096,18.263687133789062,1.0,15.0,20106129408.0
222318.265625,4009475.25,207492384.0,0.09172651171684265,0.34146079421043396,17.701519012451172,1.0,15.0,20768999424.0
239115.3125,4191864.0,214285792.0,0.08986948430538177,0.3583676218986511,17.197399139404297,1.0,15.0,21327112192.0
254881.671875,4352697.0,220114352.0,0.08829429745674133,0.37460798025131226,16.744003295898438,1.0,15.0,21800521728.0
269684.46875,4494969.0,225141216.0,0.08694937825202942,0.39018604159355164,16.334186553955078,1.0,15.0,22204719104.0
283595.15625,4621256.5,229499616.0,0.08579368889331818,0.4051240086555481,15.961933135986328,1.0,15.0,22552051712.0
296688.71875,4733918.0,233303648.0,0.08479303121566772,0.41942065954208374,15.622514724731445,1.0,15.0,22852790272.0
309034.53125,4834859.5,236643152.0,0.08392083644866943,0.43310457468032837,15.31171989440918,1.0,15.0,23114924032.0
320695.3125,4925645.5,239589920.0,0.08315615355968475,0.4462144374847412,15.025943756103516,1.0,15.0,23344742400.0
331731.4375,5007673.5,242205232.0,0.08248144388198853,0.45877528190612793,14.762239456176758,1.0,15.0,23547521024.0
342192.0625,5081990.5,244535152.0,0.08188354969024658,0.47083333134651184,14.517953872680664,1.0,15.0,23727214592.0
352129.5625,5149657.5,246623248.0,0.08135030418634415,0.4824056923389435,14.290997505187988,1.0,15.0,23887476736.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1757.4388427734375,48958.0859375,3012672.25,0.15956811606884003,0.07369117438793182,27.52429962158203,1.0,15.0,379798720.0
2221.16943359375,80687.265625,5168980.0,0.15884624421596527,-0.15203799307346344,35.99314498901367,1.0,15.0,596747072.0
3075.9404296875,122222.9921875,8493847.0,0.1576681137084961,-0.16040855646133423,39.40182876586914,1.0,15.0,950830592.0
4638.08740234375,180593.4375,13317504.0,0.15584585070610046,-0.08036087453365326,38.60371017456055,1.0,15.0,1498495360.0
7388.8525390625,266691.3125,20103996.0,0.1531836986541748,0.017502596601843834,35.760406494140625,1.0,15.0,2298578176.0
11971.67578125,394855.5,29417432.0,0.149511456489563,0.09614922106266022,32.64915466308594,1.0,15.0,3402231296.0
19118.685546875,579941.125,41761772.0,0.14474596083164215,0.14632417261600494,30.00041389465332,1.0,15.0,4834456576.0
29460.662109375,831439.5,57280776.0,0.13897179067134857,0.1746421754360199,27.888710021972656,1.0,15.0,6569830400.0
43284.96875,1147260.375,75486240.0,0.13248398900032043,0.19173386693000793,26.171504974365234,1.0,15.0,8519680000.0
60352.11328125,1511717.375,95259056.0,0.12573538720607758,0.20530883967876434,24.71497344970703,1.0,15.0,10547915776.0
79936.671875,1900332.625,115205200.0,0.11919482797384262,0.21920809149742126,23.439661026000977,1.0,15.0,12513624064.0
101072.5234375,2288221.0,134114152.0,0.1132117286324501,0.23468159139156342,22.30608367919922,1.0,15.0,14311794688.0
122815.28125,2656537.25,151226864.0,0.10796303302049637,0.2515852749347687,21.29703712463379,1.0,15.0,15889243136.0
144425.546875,2994311.25,166235200.0,0.1034819558262825,0.269461065530777,20.399253845214844,1.0,15.0,17235990528.0
165403.15625,3297262.25,179151216.0,0.09971385449171066,0.28778108954429626,19.601396560668945,1.0,15.0,18368460800.0
185453.375,3565652.0,190165952.0,0.09656384587287903,0.3060486912727356,18.893373489379883,1.0,15.0,19315169280.0
204438.703125,3801929.0,199528816.0,0.09393192082643509,0.3239971697330475,18.263612747192383,1.0,15.0,20106170368.0
222320.25,4009410.5,207489712.0,0.09172724932432175,0.34149038791656494,17.70108413696289,1.0,15.0,20768763904.0
239117.859375,4191839.75,214284512.0,0.08986984193325043,0.3583843410015106,17.19713020324707,1.0,15.0,21326989312.0
254884.03125,4352649.0,220112112.0,0.08829492330551147,0.37462979555130005,16.743675231933594,1.0,15.0,21800316928.0
269687.75,4494961.5,225140320.0,0.0869496688246727,0.39019763469696045,16.33397674560547,1.0,15.0,22204624896.0
283598.5625,4621253.0,229498800.0,0.08579395711421967,0.40513405203819275,15.961746215820312,1.0,15.0,22551963648.0
296690.71875,4733862.5,233301040.0,0.08479374647140503,0.41943997144699097,15.622243881225586,1.0,15.0,22852564992.0
309032.78125,4834687.0,236636576.0,0.08392257243394852,0.43314436078071594,15.311274528503418,1.0,15.0,23114391552.0
320696.21875,4925533.5,239585232.0,0.08315739035606384,0.44624432921409607,15.0255765914917,1.0,15.0,23344359424.0
331732.34375,5007556.0,242200304.0,0.0824827328324318,0.45880579948425293,14.761870384216309,1.0,15.0,23547121664.0
342195.96875,5081934.5,244532096.0,0.08188434690237045,0.47085484862327576,14.517647743225098,1.0,15.0,23726962688.0
