mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
-0.9999999999999953,-0.9999999999999168,-0.999999999995618,-0.6354558614296281,-0.6434761166609961,0.7165666745987207,0.0,0.5,-0.999999999583569
-0.9999999999999949,-0.9999999999999126,-0.9999999999955906,-0.6457776547883303,-0.6270107413108958,0.6875916098073698,0.0,0.5,-0.9999999995607735
-0.9999999999999947,-0.9999999999999113,-0.9999999999955248,-0.6544683914025247,-0.6023062600430469,0.6690193168924778,0.0,0.5,-0.9999999995567501
-0.9999999999999944,-0.9999999999999079,-0.9999999999954817,-0.6585041961331144,-0.5882180945317085,0.5879967506619503,0.0,0.5,-0.9999999995412361
-0.9999999999999941,-0.9999999999999057,-0.9999999999952676,-0.6586951078816561,-0.5818164542209807,0.5879161635505739,0.0,0.5,-0.9999999995379463
-0.9999999999999939,-0.9999999999999022,-0.9999999999952438,-0.6615966488810452,-0.5720531328166909,0.5264168088833414,0.0,0.5,-0.9999999995376149
-0.9999999999999937,-0.9999999999999019,-0.9999999999951731,-0.6717459707196661,-0.5627373882644635,0.5052630007603081,0.0,0.5,-0.9999999995347906
-0.9999999999999934,-0.999999999999898,-0.9999999999951613,-0.6746428176211123,-0.5477039514175135,0.5106222910118612,0.0,0.5,-0.9999999995263888
-0.9999999999999931,-0.9999999999998983,-0.9999999999950171,-0.6765094088409047,-0.540326277787343,0.4689498885337997,0.0,0.5,-0.9999999995248151
-0.999999999999993,-0.9999999999998975,-0.9999999999951091,-0.6753666849852289,-0.5263429905673102,0.45955352848618025,0.0,0.5,-0.999999999520326
-1.0,-0.9999999999999996,-0.999999999999964,-0.36,0.0,0.5,0.0,0.5,-0.999999999995
-1.0,-0.999999999999999,-0.9999999999999397,-0.35291760925888693,-0.9266644280643485,1.748230169670471,0.0,0.5,-0.9999999999922188
-1.0,-0.9999999999999984,-0.9999999999998956,-0.37409964007315033,-1.1542098500532791,2.592442332847633,0.0,0.5,-0.9999999999882276
-0.9999999999999999,-0.9999999999999976,-0.9999999999998317,-0.3697420207769547,-1.1665637681376806,2.9752683970731026,0.0,0.5,-0.9999999999812403
-0.9999999999999999,-0.9999999999999966,-0.9999999999997365,-0.3811794643084767,-1.0966875006370653,2.9600303104583703,0.0,0.5,-0.9999999999707836
-0.9999999999999999,-0.9999999999999949,-0.9999999999996078,-0.39302472148042766,-0.9917973192336488,2.5689443892618784,0.0,0.5,-0.9999999999546401
-0.9999999999999998,-0.9999999999999925,-0.9999999999994299,-0.40176786400405584,-0.9046249437620495,2.294721164054547,0.0,0.5,-0.9999999999337663
-0.9999999999999997,-0.999999999999989,-0.9999999999992022,-0.41210543955862744,-0.8649490389448117,2.074020909604449,0.0,0.5,-0.9999999999066506
-0.9999999999999994,-0.9999999999999842,-0.9999999999988995,-0.44237101118349975,-0.8214889012141073,1.790381983004603,0.0,0.5,-0.99999999987524
