mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
1747.5533447265625,48581.3203125,2992755.25,0.15957464277744293,0.07688212394714355,27.466291427612305,1.0,15.0,377839296.0
2204.363525390625,80033.5546875,5127664.5,0.1588595062494278,-0.15138360857963562,35.973548889160156,1.0,15.0,592771136.0
3029.063720703125,120795.8359375,8395520.0,0.15770140290260315,-0.16395753622055054,39.54560470581055,1.0,15.0,940826368.0
4420.10498046875,175753.671875,12994844.0,0.1559622883796692,-0.09873741865158081,39.42898941040039,1.0,15.0,1463502080.0
6846.28515625,254836.796875,19393026.0,0.15343829989433289,-0.003843815065920353,36.88929748535156,1.0,15.0,2222070784.0
10981.234375,372123.9375,28164532.0,0.14993709325790405,0.08478635549545288,33.553916931152344,1.0,15.0,3274327808.0
17525.0078125,542492.9375,39801000.0,0.14536842703819275,0.14467990398406982,30.622013092041016,1.0,15.0,4647396864.0
27453.134765625,779792.75,54637644.0,0.13974882662296295,0.18526896834373474,28.0711612701416,1.0,15.0,6336321024.0
41101.89453125,1085355.75,72279320.0,0.13336780667304993,0.20783546566963196,26.073122024536133,1.0,15.0,8254071296.0
57941.625,1444267.25,91681072.0,0.1266770362854004,0.21783120930194855,24.5929012298584,1.0,15.0,10264914944.0
77846.453125,1831769.625,111425368.0,0.12016143649816513,0.2331901341676712,23.19719696044922,1.0,15.0,12223121408.0
98637.0859375,2226602.25,130557896.0,0.11409065127372742,0.23810209333896637,22.240325927734375,1.0,15.0,14047642624.0
119650.6484375,2608483.5,148348816.0,0.10863082110881805,0.2425164133310318,21.467472076416016,1.0,15.0,15688544256.0
141153.703125,2953176.75,163790256.0,0.10402107238769531,0.25906673073768616,20.588346481323242,1.0,15.0,17073958912.0
162201.953125,3260795.5,177016192.0,0.10016334801912308,0.2781529128551483,19.76994514465332,1.0,15.0,18233362432.0
182196.078125,3541525.25,188645968.0,0.09683895856142044,0.29339659214019775,19.10462760925293,1.0,15.0,19232477184.0
201379.578125,3765945.5,197609552.0,0.09431960433721542,0.31801900267601013,18.367368698120117,1.0,15.0,19989645312.0
219320.90625,4003333.25,206796768.0,0.09177671372890472,0.3269340395927429,17.91994857788086,1.0,15.0,20753887232.0
236187.859375,4191322.25,213881104.0,0.0898427963256836,0.34369826316833496,17.4123477935791,1.0,15.0,21335113728.0
252086.6875,4362584.0,220164512.0,0.08814726024866104,0.35842451453208923,16.972518920898438,1.0,15.0,21844688896.0
267114.4375,4520362.0,225816544.0,0.08663810789585114,0.37129127979278564,16.589569091796875,1.0,15.0,22298249216.0
281423.4375,4670961.5,231099056.0,0.0852414220571518,0.38161540031433105,16.264257431030273,1.0,15.0,22718009344.0
293984.5625,4770103.5,234503808.0,0.08434832841157913,0.39889734983444214,15.89232063293457,1.0,15.0,22986420224.0
306547.71875,4880793.5,238227120.0,0.08337820321321487,0.41137751936912537,15.588430404663086,1.0,15.0,23277981696.0
318522.1875,4983705.5,241626288.0,0.08249858021736145,0.422863245010376,15.312960624694824,1.0,15.0,23542339584.0
329085.75,5057304.5,244014512.0,0.08188407123088837,0.43694260716438293,15.034364700317383,1.0,15.0,23727022080.0
338111.84375,5106822.5,245593392.0,0.08147944509983063,0.4520178735256195,14.7705659866333,1.0,15.0,23848630272.0
348217.5625,5178735.5,247849328.0,0.08090361952781677,0.46348270773887634,14.53874683380127,1.0,15.0,24021688320.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1750.68359375,48702.06640625,2999147.25,0.1595725417137146,0.07583560794591904,27.485553741455078,1.0,15.0,378468608.0
2198.049072265625,79923.1328125,5120020.5,0.15886224806308746,-0.1529969573020935,36.02760314941406,1.0,15.0,591947456.0
3068.342529296875,121550.0859375,8448754.0,0.15768225491046906,-0.15713047981262207,39.28091049194336,1.0,15.0,946582784.0
4530.48046875,178196.90625,13149157.0,0.15590645372867584,-0.08985622227191925,38.99955749511719,1.0,15.0,1480287232.0
7208.6103515625,262168.53125,19824206.0,0.15328289568424225,0.012996716424822807,36.035465240478516,1.0,15.0,2268776704.0
11686.982421875,387420.6875,28982592.0,0.1496589183807373,0.09520144760608673,32.81642532348633,1.0,15.0,3357931008.0
18899.744140625,571090.0,41232448.0,0.1449131965637207,0.15289585292339325,29.883480072021484,1.0,15.0,4784218112.0
28769.90625,817807.875,56498112.0,0.1392190158367157,0.17014934122562408,28.09247589111328,1.0,15.0,6495549440.0
42777.62890625,1131399.125,74609736.0,0.13274645805358887,0.19619522988796234,26.115049362182617,1.0,15.0,8440818176.0
58883.37890625,1492245.125,94297280.0,0.12601101398468018,0.19626815617084503,25.009048461914062,1.0,15.0,10465101824.0
77598.984375,1876681.75,114317560.0,0.11942144483327866,0.2065567672252655,23.851022720336914,1.0,15.0,12445538304.0
98237.90625,2260348.75,133332776.0,0.11337141692638397,0.22464947402477264,22.675594329833984,1.0,15.0,14263824384.0
120441.4296875,2617082.25,150077168.0,0.10820034146308899,0.2544480860233307,21.3957462310791,1.0,15.0,15817945088.0
142497.65625,2945111.0,164667360.0,0.10381271690130234,0.28003785014152527,20.334447860717773,1.0,15.0,17136608256.0
163781.953125,3242951.0,177309696.0,0.10009961575269699,0.3013245761394501,19.467082977294922,1.0,15.0,18252548096.0
183693.9375,3527773.25,188959520.0,0.09675011783838272,0.31174272298812866,18.87129020690918,1.0,15.0,19259209728.0
202727.015625,3768124.5,198478864.0,0.09406313300132751,0.32836833596229553,18.25385284423828,1.0,15.0,20066758656.0
220667.421875,3979945.5,206606528.0,0.09180427342653275,0.3446663022041321,17.70261001586914,1.0,15.0,20745641984.0
237584.40625,4179751.75,214063328.0,0.08976048976182938,0.3566054701805115,17.259366989135742,1.0,15.0,21359882240.0
253292.390625,4338020.0,219817632.0,0.08820205181837082,0.37371182441711426,16.79319953918457,1.0,15.0,21828257792.0
268406.09375,4501899.5,225634688.0,0.08664338290691376,0.38420259952545166,16.439388275146484,1.0,15.0,22296707072.0
281930.59375,4615963.5,229592736.0,0.08559250086545944,0.40173014998435974,16.03936195373535,1.0,15.0,22612537344.0
294916.65625,4726024.5,233325888.0,0.08460867404937744,0.41668862104415894,15.691617965698242,1.0,15.0,22908215296.0
307073.875,4822093.5,236517072.0,0.08377344906330109,0.431379497051239,15.37003231048584,1.0,15.0,23159238656.0
318543.0,4908155.0,239320352.0,0.08304422348737717,0.44541314244270325,15.074807167053223,1.0,15.0,23378399232.0
329464.96875,4987463.5,241856752.0,0.08238811790943146,0.45855188369750977,14.804736137390137,1.0,15.0,23575590912.0
339415.65625,5051268.0,243862272.0,0.08187185972929001,0.4721600413322449,14.548916816711426,1.0,15.0,23730747392.0
349962.78125,5131987.5,246359504.0,0.0812322199344635,0.4820064902305603,14.331048965454102,1.0,15.0,23922989056.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1752.6282958984375,48776.41015625,3003078.25,0.15957126021385193,0.07520213723182678,27.497108459472656,1.0,15.0,378855456.0
2229.01171875,80798.265625,5176754.0,0.15884339809417725,-0.14974090456962585,35.91514587402344,1.0,15.0,597612608.0
3011.610107421875,120895.140625,8398815.0,0.15770223736763,-0.17106963694095612,39.809696197509766,1.0,15.0,940575552.0
4468.294921875,176765.84375,13075105.0,0.15593339502811432,-0.09320728480815887,39.2266960144043,1.0,15.0,1472181504.0
7253.10009765625,261570.453125,19800722.0,0.15328453481197357,0.022539371624588966,35.72994613647461,1.0,15.0,2268268032.0
11463.3388671875,383947.59375,28772954.0,0.14973105490207672,0.08657634258270264,33.16021728515625,1.0,15.0,3336237824.0
18706.505859375,565884.5625,40966312.0,0.14499564468860626,0.15447650849819183,29.917369842529297,1.0,15.0,4759422464.0
28143.7890625,807420.375,56000256.0,0.13937066495418549,0.1647767424583435,28.355796813964844,1.0,15.0,6449964544.0
41510.5234375,1113313.75,73880752.0,0.13294902443885803,0.18838530778884888,26.48671531677246,1.0,15.0,8379939328.0
58142.03515625,1469510.125,93410376.0,0.1262252926826477,0.20503167808055878,24.9411678314209,1.0,15.0,10400700416.0
78188.9296875,1852014.25,113092200.0,0.11971771717071533,0.23037292063236237,23.35308265686035,1.0,15.0,12356496384.0
97929.921875,2245848.0,132399008.0,0.11356891691684723,0.22742053866386414,22.599899291992188,1.0,15.0,14204462080.0
120002.296875,2606408.25,149292720.0,0.1083543673157692,0.2537042498588562,21.386341094970703,1.0,15.0,15771653120.0
141262.3125,2950775.25,164688336.0,0.10373026877641678,0.267184317111969,20.555315017700195,1.0,15.0,17161390080.0
162378.375,3249605.75,177503296.0,0.09997067600488663,0.28925374150276184,19.67923927307129,1.0,15.0,18291304448.0
182450.375,3521041.0,188688416.0,0.09675485640764236,0.30714693665504456,18.965312957763672,1.0,15.0,19257790464.0
201314.765625,3774605.5,198798496.0,0.09390030801296234,0.31914854049682617,18.416461944580078,1.0,15.0,20115699712.0
219112.03125,4002161.0,207621456.0,0.09144898504018784,0.3307134211063385,17.932052612304688,1.0,15.0,20852424704.0
235871.875,4198058.0,215019056.0,0.08942189812660217,0.3444904088973999,17.464731216430664,1.0,15.0,21461647360.0
251692.625,4379593.5,221708480.0,0.08761099725961685,0.3559388220310211,17.067249298095703,1.0,15.0,22005897216.0
266351.8125,4524178.5,226912256.0,0.08621682971715927,0.37159910798072815,16.65241050720215,1.0,15.0,22424903680.0
